195,Coq au Vin Nouveau ,4.375,724,42,26,485,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
196,Lemon-Parsley Linguine ,3.125,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
200,Smoky Plantain Crema ,4.375,260,3,23,113,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202,Pork Chops with Sweet-and-Sour Cider Glaze ,4.375,776,35,60,191,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
204,Chicken and Sausage Jambalaya ,5,1117,56,70,1632,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205,"""Seder Plate"" Salad ",0,280,8,24,179,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206,Veal Scallops with Mushrooms and Herbs ,4.375,468,20,30,586,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
209,Spicy Noodles with Ginger and Fresh Vegetables ,3.125,303,8,26,202,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
215,Roasted Quail with Wild Mushrooms ,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
218,Eggnog ,2.5,264,12,12,450,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
221,Wild Rice with Carrots ,3.125,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
223,Golden Turkey Stock ,5,82,8,5,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
224,"Chicken, Corn, and Noodle Soup with Saffron ",4.375,318,38,10,222,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
228,Fennel-Rubbed Pork Roast ,5,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
230,Beef Stroganoff with Tomatoes ,3.75,375,27,26,110,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
231,Mashed Potato and Cauliflower Gratin ,4.375,369,15,21,637,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
240,The BA Patty Melt ,4.375,245,17,15,405,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
243,Avocado and Smoked Pork Carnitas ,1.25,731,43,55,1611,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
244,Grilled Turkey with Toasted Fennel and Coriander and Fresh Thyme Gravy ,4.375,966,118,42,1118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
246,Herb-Roasted Turkey ,4.375,1153,160,50,2975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
249,Romaine-Wrapped Halibut ,3.75,250,33,11,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
252,Crab and Wild Mushroom Cheesecake ,4.375,333,12,26,693,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
256,Polenta With Mushrooms ,0,411,12,22,1050,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
257,"Potato Pancakes with Chick-Pea Flour, Cilantro and Cumin ",4.375,73,2,1,217,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
260,My Favorite Roast Turkey ,5,225,28,10,2397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
261,"Baked Trout with Shiitake Mushrooms, Tomatoes, and Ginger ",4.375,-1,-1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
262,Raisin-Bread Strata with Sausage and Dried Plums ,3.75,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
264,Cold Noodle Salad with Ponzu Sauce ,4.375,200,8,3,486,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
268,To Cook Dried Udon Noodles ,4.375,272,10,3,15,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
269,Mashed Sweet Potatoes with Brown Sugar and Pecans ,5,386,5,7,435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
271,Breakfast Bowl With Quinoa and Berries ,5,173,5,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
272,Pot Roast with Orange and Dates ,4.375,906,57,53,284,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
275,"Linguine with Sausage, Mushroom and Cream Sauce ",3.75,787,45,26,1006,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
278,"Pinhead Oat-Crusted Catfish, Roasted Cauliflower and Mustard Greens, and Lemon Cream ",0,593,32,40,779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
279,Farfalle with Spinach and Garbanzo Beans ,3.125,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
280,Quick Sesame Chicken With Broccoli ,4.375,885,56,28,865,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
282,Braised Short Ribs with Garbanzo Beans and Raisins ,4.375,2894,109,235,1000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
283,Green Beans with Bacon and Red Bell Pepper ,4.375,234,9,18,305,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
292,Chicken Stock ,0,22,2,1,75,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
297,"Roast Chicken With Smothered Cabbage, Bacon, and Potatoes ",3.125,1630,105,114,1730,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
300,Tacchino Ripieno ,3.125,939,78,48,675,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
304,Cornmeal Waffles ,1.875,-1,-1,-1,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
305,Grilled Skirt Steak Tacos with Corn Relish ,4.375,489,28,27,133,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
308,Grilled Turkey Burgers ,4.375,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
309,Toasted Almond Cream Pie with Boysenberry Topping ,3.75,-1,-1,-1,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
310,Sweet Potato Fries with Garlic and Herbs ,3.75,213,3,7,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
312,"Butterflied Turkey with Fennel, Sausage, and Ricotta Stuffing ",4.375,1587,190,71,2993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
318,Veal Scallops with Creamy Mushroom Sauce ,4.375,420,21,25,576,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
319,"Linguine with Red Peppers, Green Onions and Pine Nuts ",3.75,1370,31,88,270,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
321,Stuffed Eggs with Goat Cheese and Dill ,3.125,54,4,4,92,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
323,Chicken and Artichoke Fricasse with Morel Mushrooms ,4.375,948,67,50,1911,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
327,Spiced Banana Ice Cream ,4.375,209,4,16,33,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
329,Red-Braised Pork with Fresh Pineapple ,3.125,516,41,31,653,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
330,Roast Pork with Fruit Stuffing and Mustard Sauce ,4.375,1007,42,76,263,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
335,Chocolate Semifreddo with Chile-Chocolate Sauce ,3.75,352,9,28,44,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
336,Winter Squash and Chicken Stew with Indian Spices ,3.75,-1,-1,-1,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
339,Sticky Rice ,2.5,176,3,0,393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
344,Lemon Ice Cream with Black-Currant Sauce ,4.375,273,3,14,179,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
345,Sweet-Potato Gaufrettes with Duck Confit and Cranberry Black Pepper Chutney ,3.75,563,2,58,35,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
346,Galician Pie ,3.125,828,42,29,847,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
347,Angry Lobster with Lemon Rice and Crispy Basil ,4.375,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
349,Chocolate Pecan Layer Cake ,3.75,509,7,38,51,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
351,Chilled Eggplant Soup with Red Bell Pepper and Olives ,2.5,-1,-1,-1,-1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
356,Cassoulet ,3.75,1165,68,71,1517,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
357,Vanilla Mousse Meringues and Fresh Berries ,4.375,-1,-1,-1,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
359,Duck Confit ,4.375,410,5,44,360,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
360,"Egg Noodle, Chard, and Fontina Torte ",4.375,414,20,29,998,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
362,Mussels and Fries with Mustard Mayonnaise ,4.375,1054,56,73,1690,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
366,Savory Parmesan Pain Perdu with Poached Eggs and Greens ,4.375,490,27,32,738,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
367,Choucroute Garnie ,4.375,1064,52,69,3749,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
368,"Fried Eggplant, Tomato, and Cucumber Salad ",4.375,623,6,60,31,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
371,Green Mountain Maple Barbecued Chicken ,3.75,1007,63,70,713,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
373,Veal Stock ,5,29,4,1,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
385,Whipped Potatoes with Herbs ,4.375,231,3,15,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
389,Chicken and Nectarine Salad with Toasted Cumin Mayonnaise ,4.375,593,47,40,318,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
393,Zucchini Potato Tortilla ,4.375,-1,-1,-1,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
394,Spaghetti and Swiss Chard With Garlic Chips ,4.375,910,31,37,1018,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
398,Basic Mashed Potatoes ,3.75,268,6,11,65,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
400,"Cod, Potato, and Fennel Casserole ",3.75,369,31,15,536,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
401,Chicken Enchiladas ,4.375,532,25,32,1329,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
403,Mom's Hearty Chicken and Rice Soup ,4.375,-1,-1,-1,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
404,Smoked Chicken Salad on Toasted Corn Bread Triangles ,4.375,47,2,4,25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
407,Buttered New Potatoes with Chives ,3.75,277,5,12,15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
409,"Spinach, Ham, and Cheese Pie (Pye of Several Things) ",3.75,595,26,37,955,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
410,Walnut Risotto with Roasted Asparagus ,4.375,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
411,Sticky Ginger Rice with Peas ,2.5,196,5,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
415,"Minty, Boozy Chicken ",5,607,36,41,143,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
416,Green-Bean and Prosciutto Negimaki ,3.75,19,2,1,130,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
417,Chicken Tikka Masala ,5,687,38,53,1351,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
420,Amaretto Olive Oil Cake ,3.75,385,7,25,110,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
421,"Veal, Mushroom, and Red Pepper Goulash ",3.125,-1,-1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
